,NV,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,NV_CURR
4/9/21,0.00013197,8.91E-05,0.00081918,0.0012065,0.00056675,0.00030924,0.0004113,0.00015878,0.00020465,0.00020465,9.74E-05,9.74E-05,0.00048947
4/10/21,0.00012293,8.21E-05,0.00076645,0.001218,0.00054564,0.0002977,0.00039994,0.00015355,0.00019387,0.00019387,9.24E-05,9.24E-05,0.00047022
4/11/21,0.00011458,7.56E-05,0.00071702,0.0012282,0.00052514,0.00028651,0.00038876,0.00014846,0.00018363,0.00018363,8.76E-05,8.76E-05,0.0004517
4/12/21,0.00010687,6.97E-05,0.00067072,0.0012371,0.00050523,0.00027567,0.00037775,0.00014352,0.00017389,0.00017389,8.30E-05,8.30E-05,0.00043388
4/13/21,9.97E-05,6.42E-05,0.00062734,0.0012447,0.00048591,0.00026518,0.00036693,0.00013873,0.00016465,0.00016465,7.87E-05,7.87E-05,0.00041674
4/14/21,9.31E-05,5.92E-05,0.00058673,0.0012509,0.00046717,0.00025502,0.0003563,0.00013407,0.00015587,0.00015587,7.46E-05,7.46E-05,0.00040026
4/15/21,8.70E-05,5.46E-05,0.00054872,0.0012557,0.000449,0.00024519,0.00034585,0.00012955,0.00014754,0.00014754,7.07E-05,7.07E-05,0.00038441
4/16/21,8.13E-05,5.04E-05,0.00051314,0.0012591,0.00043715,0.00023926,0.00034089,0.00012741,0.00013963,0.00013963,6.70E-05,6.70E-05,0.00036918
4/17/21,7.61E-05,4.65E-05,0.00047985,0.0012612,0.00042965,0.00023601,0.0003397,0.00012691,0.00013212,0.00013212,6.35E-05,6.35E-05,0.00035453
4/18/21,7.12E-05,4.30E-05,0.00044871,0.0012618,0.00042061,0.00023179,0.00033692,0.00012577,0.000125,0.000125,6.02E-05,6.02E-05,0.00034046
4/19/21,6.67E-05,3.97E-05,0.00041959,0.0012611,0.00041075,0.00022703,0.0003332,0.00012426,0.00011825,0.00011825,5.70E-05,5.70E-05,0.00032694
4/20/21,6.25E-05,3.67E-05,0.00039236,0.0012591,0.00040047,0.00022199,0.00032893,0.00012254,0.00011184,0.00011184,5.40E-05,5.40E-05,0.00031394
4/21/21,5.86E-05,3.39E-05,0.00036689,0.0012557,0.00039002,0.00021682,0.00032431,0.00012071,0.00010577,0.00010577,5.11E-05,5.11E-05,0.00030146
4/22/21,5.49E-05,3.13E-05,0.00034308,0.0012511,0.00037955,0.00021161,0.00031948,0.00011882,0.00010001,0.00010001,4.84E-05,4.84E-05,0.00028946
4/23/21,5.16E-05,2.90E-05,0.00032083,0.0012452,0.00036915,0.0002064,0.00031451,0.00011689,9.46E-05,9.46E-05,4.59E-05,4.59E-05,0.00027795
4/24/21,4.84E-05,2.68E-05,0.00030003,0.0012381,0.00035885,0.00020123,0.00030945,0.00011496,8.94E-05,8.94E-05,4.34E-05,4.34E-05,0.00026688
4/25/21,4.55E-05,2.48E-05,0.00028059,0.0012298,0.0003487,0.00019613,0.00030432,0.00011302,8.45E-05,8.45E-05,4.11E-05,4.11E-05,0.00025626
4/26/21,4.28E-05,2.30E-05,0.00026242,0.0012205,0.00033871,0.00019109,0.00029916,0.00011109,7.99E-05,7.99E-05,3.90E-05,3.90E-05,0.00024605
4/27/21,4.02E-05,2.13E-05,0.00024544,0.00121,0.00032889,0.00018612,0.00029396,0.00010916,7.55E-05,7.55E-05,3.69E-05,3.69E-05,0.00023626
4/28/21,3.79E-05,1.97E-05,0.00022958,0.0011986,0.00031926,0.00018123,0.00028875,0.00010725,7.13E-05,7.13E-05,3.49E-05,3.49E-05,0.00022685
4/29/21,3.57E-05,1.83E-05,0.00021476,0.0011862,0.00030981,0.00017643,0.00028352,0.00010535,6.74E-05,6.74E-05,3.31E-05,3.31E-05,0.00021782
4/30/21,3.36E-05,1.70E-05,0.0002009,0.0011729,0.00030056,0.0001717,0.00027828,0.00010346,6.36E-05,6.36E-05,3.13E-05,3.13E-05,0.00020915
5/1/21,3.17E-05,1.57E-05,0.00018796,0.0011588,0.00029149,0.00016706,0.00027304,0.00010159,6.01E-05,6.01E-05,2.96E-05,2.96E-05,0.00020083
5/2/21,2.99E-05,1.46E-05,0.00017587,0.001144,0.00028262,0.00016251,0.0002678,9.97E-05,5.68E-05,5.68E-05,2.80E-05,2.80E-05,0.00019284
5/3/21,2.82E-05,1.35E-05,0.00016457,0.0011284,0.00027394,0.00015804,0.00026257,9.79E-05,5.36E-05,5.36E-05,2.65E-05,2.65E-05,0.00018517
5/4/21,2.66E-05,1.26E-05,0.00015401,0.0011121,0.00026545,0.00015365,0.00025735,9.61E-05,5.06E-05,5.06E-05,2.51E-05,2.51E-05,0.00017781
5/5/21,2.51E-05,1.17E-05,0.00014414,0.0010953,0.00025716,0.00014935,0.00025214,9.42E-05,4.78E-05,4.78E-05,2.38E-05,2.38E-05,0.00017074
5/6/21,2.37E-05,1.09E-05,0.00013492,0.0010779,0.00024906,0.00014514,0.00024696,9.24E-05,4.51E-05,4.51E-05,2.25E-05,2.25E-05,0.00016396
5/7/21,2.24E-05,1.01E-05,0.00012631,0.00106,0.00024116,0.00014101,0.0002418,9.07E-05,4.26E-05,4.26E-05,2.13E-05,2.13E-05,0.00015745
5/8/21,2.12E-05,9.37E-06,0.00011825,0.0010416,0.00023344,0.00013696,0.00023667,8.89E-05,4.02E-05,4.02E-05,2.01E-05,2.01E-05,0.00015121
5/9/21,2.01E-05,8.72E-06,0.00011073,0.0010229,0.00022591,0.000133,0.00023156,8.72E-05,3.79E-05,3.79E-05,1.90E-05,1.90E-05,0.00014521
5/10/21,1.90E-05,8.11E-06,0.0001037,0.0010039,0.00021858,0.00012912,0.00022649,8.54E-05,3.58E-05,3.58E-05,1.80E-05,1.80E-05,0.00013946
5/11/21,1.80E-05,7.54E-06,9.71E-05,0.00098458,0.00021142,0.00012533,0.00022146,8.37E-05,3.38E-05,3.38E-05,1.71E-05,1.71E-05,0.00013394
5/12/21,1.70E-05,7.02E-06,9.10E-05,0.00096502,0.00020446,0.00012162,0.00021647,8.20E-05,3.18E-05,3.18E-05,1.61E-05,1.61E-05,0.00012864
5/13/21,1.61E-05,6.53E-06,8.52E-05,0.00094527,0.00019767,0.00011799,0.00021153,8.03E-05,3.00E-05,3.00E-05,1.53E-05,1.53E-05,0.00012355
5/14/21,1.53E-05,6.08E-06,7.99E-05,0.00092536,0.00019107,0.00011444,0.00020663,7.87E-05,2.83E-05,2.83E-05,1.44E-05,1.44E-05,0.00011867
5/15/21,1.45E-05,5.67E-06,7.48E-05,0.00090534,0.00018464,0.00011097,0.00020178,7.70E-05,2.67E-05,2.67E-05,1.37E-05,1.37E-05,0.00011399
5/16/21,1.38E-05,5.28E-06,7.01E-05,0.00088525,0.00018056,0.00010907,0.00019977,7.66E-05,2.52E-05,2.52E-05,1.29E-05,1.29E-05,0.00010949
5/17/21,1.31E-05,4.92E-06,6.58E-05,0.00086513,0.0001781,0.00010826,0.00019974,7.71E-05,2.38E-05,2.38E-05,1.22E-05,1.22E-05,0.00010518
5/18/21,1.24E-05,4.58E-06,6.16E-05,0.000845,0.00017506,0.00010702,0.00019886,7.72E-05,2.24E-05,2.24E-05,1.16E-05,1.16E-05,0.00010104
5/19/21,1.18E-05,4.27E-06,5.78E-05,0.0008249,0.00017169,0.00010553,0.00019747,7.71E-05,2.11E-05,2.11E-05,1.09E-05,1.09E-05,9.71E-05
5/20/21,1.12E-05,3.99E-06,5.42E-05,0.00080487,0.00016816,0.00010391,0.00019578,7.69E-05,1.99E-05,1.99E-05,1.03E-05,1.03E-05,9.33E-05
5/21/21,1.06E-05,3.72E-06,5.09E-05,0.00078492,0.00016455,0.00010221,0.00019389,7.66E-05,1.88E-05,1.88E-05,9.78E-06,9.78E-06,8.96E-05
5/22/21,1.01E-05,3.47E-06,4.77E-05,0.00076509,0.00016091,0.00010047,0.00019186,7.62E-05,1.77E-05,1.77E-05,9.25E-06,9.25E-06,8.61E-05
5/23/21,9.61E-06,3.24E-06,4.48E-05,0.0007454,0.00015729,9.87E-05,0.00018975,7.58E-05,1.67E-05,1.67E-05,8.74E-06,8.74E-06,8.27E-05
5/24/21,9.14E-06,3.02E-06,4.20E-05,0.00072588,0.00015368,9.69E-05,0.00018757,7.53E-05,1.57E-05,1.57E-05,8.27E-06,8.27E-06,7.95E-05
5/25/21,8.70E-06,2.82E-06,3.94E-05,0.00070654,0.00015012,9.52E-05,0.00018534,7.49E-05,1.48E-05,1.48E-05,7.82E-06,7.82E-06,7.64E-05
5/26/21,8.28E-06,2.63E-06,3.70E-05,0.0006874,0.00014659,9.34E-05,0.00018306,7.44E-05,1.40E-05,1.40E-05,7.40E-06,7.40E-06,7.34E-05
5/27/21,7.88E-06,2.46E-06,3.47E-05,0.00066849,0.00014311,9.17E-05,0.00018074,7.39E-05,1.32E-05,1.32E-05,6.99E-06,6.99E-06,7.05E-05
5/28/21,7.51E-06,2.30E-06,3.26E-05,0.00064982,0.00013969,8.99E-05,0.0001784,7.34E-05,1.24E-05,1.24E-05,6.61E-06,6.61E-06,6.78E-05
5/29/21,7.15E-06,2.15E-06,3.06E-05,0.0006314,0.00013631,8.82E-05,0.00017602,7.28E-05,1.17E-05,1.17E-05,6.25E-06,6.25E-06,6.51E-05
5/30/21,6.82E-06,2.01E-06,2.88E-05,0.00061326,0.00013299,8.64E-05,0.00017361,7.23E-05,1.10E-05,1.10E-05,5.91E-06,5.91E-06,6.26E-05
5/31/21,6.50E-06,1.88E-06,2.71E-05,0.00059539,0.00012971,8.47E-05,0.00017119,7.17E-05,1.04E-05,1.04E-05,5.59E-06,5.59E-06,6.02E-05
6/1/21,6.19E-06,1.76E-06,2.54E-05,0.00057781,0.0001265,8.30E-05,0.00016874,7.11E-05,9.76E-06,9.76E-06,5.29E-06,5.29E-06,5.79E-05
6/2/21,5.91E-06,1.64E-06,2.39E-05,0.00056053,0.00012333,8.14E-05,0.00016627,7.05E-05,9.20E-06,9.20E-06,5.00E-06,5.00E-06,5.56E-05
6/3/21,5.64E-06,1.54E-06,2.25E-05,0.00054357,0.00012022,7.97E-05,0.00016378,6.99E-05,8.66E-06,8.66E-06,4.73E-06,4.73E-06,5.35E-05
6/4/21,5.38E-06,1.44E-06,2.11E-05,0.00052692,0.00011717,7.80E-05,0.00016128,6.93E-05,8.16E-06,8.16E-06,4.47E-06,4.47E-06,5.14E-05
6/5/21,5.13E-06,1.34E-06,1.99E-05,0.00051059,0.00011416,7.64E-05,0.00015877,6.86E-05,7.68E-06,7.68E-06,4.23E-06,4.23E-06,4.94E-05
6/6/21,4.90E-06,1.26E-06,1.87E-05,0.00049459,0.00011122,7.48E-05,0.00015625,6.80E-05,7.23E-06,7.23E-06,4.00E-06,4.00E-06,4.75E-05
6/7/21,4.68E-06,1.18E-06,1.76E-05,0.00047892,0.00010833,7.32E-05,0.00015372,6.73E-05,6.81E-06,6.81E-06,3.78E-06,3.78E-06,4.57E-05
6/8/21,4.47E-06,1.10E-06,1.65E-05,0.0004636,0.00010549,7.16E-05,0.00015119,6.66E-05,6.41E-06,6.41E-06,3.58E-06,3.58E-06,4.39E-05
6/9/21,4.27E-06,1.03E-06,1.56E-05,0.00044861,0.0001027,7.00E-05,0.00014865,6.59E-05,6.04E-06,6.04E-06,3.38E-06,3.38E-06,4.22E-05
6/10/21,4.08E-06,9.68E-07,1.46E-05,0.00043396,1.00E-04,6.85E-05,0.00014611,6.52E-05,5.69E-06,5.69E-06,3.20E-06,3.20E-06,4.06E-05
6/11/21,3.90E-06,9.07E-07,1.38E-05,0.00041966,9.73E-05,6.70E-05,0.00014357,6.45E-05,5.35E-06,5.35E-06,3.03E-06,3.03E-06,3.91E-05
6/12/21,3.73E-06,8.50E-07,1.30E-05,0.0004057,9.47E-05,6.55E-05,0.00014103,6.38E-05,5.04E-06,5.04E-06,2.86E-06,2.86E-06,3.76E-05
6/13/21,3.56E-06,7.96E-07,1.22E-05,0.00039209,9.21E-05,6.40E-05,0.0001385,6.31E-05,4.74E-06,4.74E-06,2.71E-06,2.71E-06,3.62E-05
6/14/21,3.41E-06,7.47E-07,1.15E-05,0.00037882,8.96E-05,6.25E-05,0.00013597,6.23E-05,4.47E-06,4.47E-06,2.56E-06,2.56E-06,3.48E-05
6/15/21,3.26E-06,7.00E-07,1.08E-05,0.00036588,8.81E-05,6.18E-05,0.00013518,6.25E-05,4.20E-06,4.20E-06,2.42E-06,2.42E-06,3.35E-05
6/16/21,3.12E-06,6.57E-07,1.02E-05,0.00035329,8.74E-05,6.17E-05,0.00013559,6.33E-05,3.96E-06,3.96E-06,2.29E-06,2.29E-06,3.22E-05
6/17/21,2.99E-06,6.16E-07,9.63E-06,0.00034104,8.63E-05,6.14E-05,0.00013548,6.38E-05,3.73E-06,3.73E-06,2.17E-06,2.17E-06,3.10E-05
6/18/21,2.86E-06,5.78E-07,9.08E-06,0.00032912,8.51E-05,6.09E-05,0.00013506,6.42E-05,3.51E-06,3.51E-06,2.05E-06,2.05E-06,2.98E-05
6/19/21,2.74E-06,5.42E-07,8.56E-06,0.00031753,8.39E-05,6.03E-05,0.00013444,6.44E-05,3.30E-06,3.30E-06,1.94E-06,1.94E-06,2.87E-05
