,NV,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,NV_CURR
3/8/21,0.0022793,0.0018105,0.0040785,0.0010198,0.0014764,0.0010198,0.00094394,0.00049218,0.0010198,0.0010198,0.00049218,0.00049218,0.0016305
3/9/21,0.0021234,0.0016804,0.0039385,0.00097497,0.0014205,0.00097497,0.00091339,0.00046952,0.00097497,0.00097497,0.00046952,0.00046952,0.0015768
3/10/21,0.0019777,0.001559,0.0037973,0.0009325,0.0013659,0.00093186,0.00088355,0.00044791,0.00093171,0.00093171,0.00044776,0.00044776,0.0015242
3/11/21,0.0018416,0.0014458,0.0036556,0.00089204,0.0013128,0.00089037,0.00085438,0.00042728,0.00088995,0.00088995,0.00042688,0.00042688,0.0014728
3/12/21,0.0017145,0.0013403,0.0035141,0.0008528,0.0012609,0.0008503,0.0008257,0.00040745,0.00084969,0.00084969,0.00040685,0.00040685,0.0014226
3/13/21,0.0015961,0.0012422,0.0033735,0.00081485,0.0012102,0.00081167,0.00079756,0.00038842,0.00081091,0.00081091,0.00038766,0.00038766,0.0013736
3/14/21,0.0014856,0.0011509,0.0032344,0.00078187,0.001162,0.00077518,0.00077059,0.00037056,0.00077357,0.00077357,0.00036926,0.00036926,0.0013259
3/15/21,0.0013827,0.001066,0.0030972,0.00075277,0.001116,0.00074059,0.00074464,0.00035373,0.00073766,0.00073766,0.00035165,0.00035165,0.0012795
3/16/21,0.001287,0.00098717,0.0029624,0.00072552,0.0010714,0.00070745,0.00071948,0.00033778,0.00070315,0.00070315,0.00033479,0.00033479,0.0012342
3/17/21,0.0011978,0.00091398,0.0028305,0.00070621,0.00103,0.00067695,0.00069641,0.00032359,0.00067001,0.00067001,0.00031867,0.00031867,0.0011903
3/18/21,0.0011149,0.00084606,0.0027016,0.00070052,0.00099332,0.00065017,0.00067668,0.00031199,0.00063822,0.00063822,0.00030325,0.00030325,0.0011476
3/19/21,0.0010377,0.00078307,0.0025761,0.00070622,0.00096076,0.00062658,0.00065977,0.00030253,0.00060772,0.00060772,0.00028852,0.00028852,0.0011061
3/20/21,0.00096601,0.00072468,0.0024543,0.0007186,0.00093088,0.00060514,0.00064474,0.00029454,0.0005785,0.0005785,0.00027444,0.00027444,0.0010659
3/21/21,0.00089934,0.00067058,0.0023363,0.0007315,0.00090189,0.00058454,0.00063017,0.00028698,0.00055051,0.00055051,0.000261,0.000261,0.0010268
3/22/21,0.00083737,0.00062046,0.0022221,0.00074102,0.00087271,0.00056394,0.00061504,0.00027907,0.00052372,0.00052372,0.00024816,0.00024816,0.00098903
3/23/21,0.00077979,0.00057404,0.002112,0.00075036,0.00084419,0.00054398,0.00060016,0.0002714,0.00049809,0.00049809,0.00023591,0.00023591,0.0009524
3/24/21,0.00072628,0.00053107,0.0020059,0.00075936,0.00081628,0.0005246,0.0005855,0.00026394,0.00047358,0.00047358,0.00022423,0.00022423,0.00091693
3/25/21,0.00067657,0.0004913,0.001904,0.00076627,0.00078851,0.00050545,0.00057061,0.00025638,0.00045016,0.00045016,0.00021308,0.00021308,0.00088262
3/26/21,0.00063039,0.0004545,0.001806,0.00077181,0.00076111,0.00048668,0.00055568,0.00024884,0.00042778,0.00042778,0.00020246,0.00020246,0.00084943
3/27/21,0.00058748,0.00042045,0.0017122,0.00077636,0.0007342,0.00046835,0.0005408,0.00024138,0.00040641,0.00040641,0.00019233,0.00019233,0.00081734
3/28/21,0.00054762,0.00038896,0.0016224,0.00078016,0.00070787,0.00045051,0.00052605,0.00023405,0.00038602,0.00038602,0.00018268,0.00018268,0.00078634
3/29/21,0.00051059,0.00035982,0.0015364,0.00078331,0.00068214,0.0004332,0.00051146,0.00022687,0.00036656,0.00036656,0.00017349,0.00017349,0.00075639
3/30/21,0.00047618,0.00033288,0.0014544,0.00078588,0.00065707,0.00041641,0.00049708,0.00021984,0.000348,0.000348,0.00016474,0.00016474,0.00072747
3/31/21,0.00044421,0.00030797,0.0013761,0.00078791,0.00063265,0.00040015,0.0004829,0.00021299,0.00033031,0.00033031,0.0001564,0.0001564,0.00069957
4/1/21,0.0004145,0.00028493,0.0013015,0.00078939,0.0006089,0.00038441,0.00046895,0.0002063,0.00031345,0.00031345,0.00014847,0.00014847,0.00067264
4/2/21,0.00038688,0.00026363,0.0012305,0.00079035,0.00058581,0.00036919,0.00045524,0.00019979,0.00029739,0.00029739,0.00014092,0.00014092,0.00064667
4/3/21,0.00036122,0.00024393,0.0011629,0.00079076,0.0005634,0.00035447,0.00044177,0.00019344,0.00028209,0.00028209,0.00013373,0.00013373,0.00062163
4/4/21,0.00033736,0.00022572,0.0010987,0.00079064,0.00054164,0.00034025,0.00042854,0.00018726,0.00026753,0.00026753,0.0001269,0.0001269,0.00059749
4/5/21,0.00031517,0.00020889,0.0010377,0.00078998,0.00052055,0.00032652,0.00041557,0.00018124,0.00025367,0.00025367,0.0001204,0.0001204,0.00057423
4/6/21,0.00029454,0.00019332,0.00097979,0.00078877,0.00050011,0.00031327,0.00040285,0.00017539,0.00024048,0.00024048,0.00011422,0.00011422,0.00055183
4/7/21,0.00027536,0.00017893,0.00092485,0.00078702,0.00048031,0.00030048,0.00039039,0.0001697,0.00022793,0.00022793,0.00010834,0.00010834,0.00053025
4/8/21,0.0002575,0.00016563,0.00087276,0.00078472,0.00046115,0.00028814,0.00037819,0.00016416,0.000216,0.000216,0.00010275,0.00010275,0.00050947
4/9/21,0.00024089,0.00015332,0.00082341,0.00078188,0.00044261,0.00027624,0.00036626,0.00015878,0.00020465,0.00020465,9.74E-05,9.74E-05,0.00048947
4/10/21,0.00022543,0.00014195,0.00077667,0.0007785,0.00042468,0.00026477,0.00035458,0.00015355,0.00019387,0.00019387,9.24E-05,9.24E-05,0.00047022
4/11/21,0.00021104,0.00013143,0.00073243,0.00077459,0.00040736,0.00025372,0.00034317,0.00014846,0.00018363,0.00018363,8.76E-05,8.76E-05,0.0004517
4/12/21,0.00019764,0.00012171,0.00069058,0.00077015,0.00039063,0.00024308,0.00033202,0.00014352,0.00017389,0.00017389,8.30E-05,8.30E-05,0.00043388
4/13/21,0.00018515,0.00011271,0.00065099,0.00076519,0.00037448,0.00023283,0.00032113,0.00013873,0.00016465,0.00016465,7.87E-05,7.87E-05,0.00041674
4/14/21,0.00017352,0.00010439,0.00061357,0.00075973,0.00035889,0.00022297,0.0003105,0.00013407,0.00015587,0.00015587,7.46E-05,7.46E-05,0.00040026
4/15/21,0.00016269,9.67E-05,0.00057821,0.00075378,0.00034385,0.00021347,0.00030014,0.00012955,0.00014754,0.00014754,7.07E-05,7.07E-05,0.00038441
4/16/21,0.00015258,8.96E-05,0.0005448,0.00074736,0.0003327,0.00020662,0.00029339,0.00012677,0.00013963,0.00013963,6.70E-05,6.70E-05,0.00036918
4/17/21,0.00014316,8.30E-05,0.00051325,0.00074047,0.00032425,0.0002016,0.00028915,0.00012521,0.00013212,0.00013212,6.35E-05,6.35E-05,0.00035453
4/18/21,0.00013437,7.69E-05,0.00048347,0.00073313,0.00031507,0.00019608,0.00028398,0.00012321,0.000125,0.000125,6.02E-05,6.02E-05,0.00034046
4/19/21,0.00012618,7.13E-05,0.00045536,0.00072538,0.00030557,0.00019032,0.00027831,0.00012098,0.00011825,0.00011825,5.70E-05,5.70E-05,0.00032694
4/20/21,0.00011852,6.61E-05,0.00042883,0.00071721,0.00029599,0.0001845,0.00027236,0.00011863,0.00011184,0.00011184,5.40E-05,5.40E-05,0.00031394
4/21/21,0.00011138,6.12E-05,0.00040381,0.00070867,0.00028645,0.00017869,0.00026629,0.00011621,0.00010577,0.00010577,5.11E-05,5.11E-05,0.00030146
4/22/21,0.00010471,5.68E-05,0.00038021,0.00069976,0.00027705,0.00017297,0.00026017,0.00011378,0.00010001,0.00010001,4.84E-05,4.84E-05,0.00028946
4/23/21,9.85E-05,5.26E-05,0.00035795,0.0006905,0.00026783,0.00016735,0.00025405,0.00011135,9.46E-05,9.46E-05,4.59E-05,4.59E-05,0.00027795
4/24/21,9.27E-05,4.88E-05,0.00033697,0.00068093,0.00025881,0.00016185,0.00024797,0.00010894,8.94E-05,8.94E-05,4.34E-05,4.34E-05,0.00026688
4/25/21,8.72E-05,4.53E-05,0.0003172,0.00067107,0.00025001,0.00015649,0.00024194,0.00010655,8.45E-05,8.45E-05,4.11E-05,4.11E-05,0.00025626
4/26/21,8.21E-05,4.20E-05,0.00029856,0.00066093,0.00024143,0.00015126,0.00023597,0.0001042,7.99E-05,7.99E-05,3.90E-05,3.90E-05,0.00024605
4/27/21,7.74E-05,3.90E-05,0.000281,0.00065055,0.00023309,0.00014618,0.00023008,0.00010187,7.55E-05,7.55E-05,3.69E-05,3.69E-05,0.00023626
4/28/21,7.29E-05,3.61E-05,0.00026445,0.00063994,0.00022497,0.00014123,0.00022426,9.96E-05,7.13E-05,7.13E-05,3.49E-05,3.49E-05,0.00022685
4/29/21,6.87E-05,3.35E-05,0.00024886,0.00062912,0.00021708,0.00013642,0.00021852,9.73E-05,6.74E-05,6.74E-05,3.31E-05,3.31E-05,0.00021782
4/30/21,6.48E-05,3.11E-05,0.00023418,0.00061813,0.00020941,0.00013175,0.00021286,9.51E-05,6.36E-05,6.36E-05,3.13E-05,3.13E-05,0.00020915
5/1/21,6.12E-05,2.89E-05,0.00022036,0.00060699,0.00020197,0.00012721,0.00020729,9.29E-05,6.01E-05,6.01E-05,2.96E-05,2.96E-05,0.00020083
5/2/21,5.77E-05,2.68E-05,0.00020734,0.0005957,0.00019474,0.00012281,0.00020181,9.07E-05,5.68E-05,5.68E-05,2.80E-05,2.80E-05,0.00019284
5/3/21,5.45E-05,2.49E-05,0.00019508,0.00058431,0.00018773,0.00011853,0.00019642,8.86E-05,5.36E-05,5.36E-05,2.65E-05,2.65E-05,0.00018517
5/4/21,5.15E-05,2.31E-05,0.00018354,0.00057283,0.00018093,0.00011438,0.00019112,8.65E-05,5.06E-05,5.06E-05,2.51E-05,2.51E-05,0.00017781
5/5/21,4.87E-05,2.15E-05,0.00017268,0.00056128,0.00017434,0.00011035,0.0001859,8.45E-05,4.78E-05,4.78E-05,2.38E-05,2.38E-05,0.00017074
5/6/21,4.60E-05,1.99E-05,0.00016245,0.00054967,0.00016795,0.00010644,0.00018078,8.25E-05,4.51E-05,4.51E-05,2.25E-05,2.25E-05,0.00016396
5/7/21,4.35E-05,1.85E-05,0.00015282,0.00053804,0.00016176,0.00010266,0.00017576,8.05E-05,4.26E-05,4.26E-05,2.13E-05,2.13E-05,0.00015745
5/8/21,4.12E-05,1.72E-05,0.00014376,0.00052639,0.00015576,9.90E-05,0.00017082,7.85E-05,4.02E-05,4.02E-05,2.01E-05,2.01E-05,0.00015121
5/9/21,3.90E-05,1.60E-05,0.00013524,0.00051475,0.00014996,9.54E-05,0.00016599,7.66E-05,3.79E-05,3.79E-05,1.90E-05,1.90E-05,0.00014521
5/10/21,3.69E-05,1.49E-05,0.00012721,0.00050312,0.00014434,9.20E-05,0.00016124,7.47E-05,3.58E-05,3.58E-05,1.80E-05,1.80E-05,0.00013946
5/11/21,3.50E-05,1.38E-05,0.00011966,0.00049154,0.0001389,8.86E-05,0.00015659,7.29E-05,3.38E-05,3.38E-05,1.71E-05,1.71E-05,0.00013394
5/12/21,3.31E-05,1.28E-05,0.00011256,0.00048,0.00013364,8.54E-05,0.00015203,7.10E-05,3.18E-05,3.18E-05,1.61E-05,1.61E-05,0.00012864
5/13/21,3.14E-05,1.19E-05,0.00010587,0.00046853,0.00012855,8.23E-05,0.00014757,6.93E-05,3.00E-05,3.00E-05,1.53E-05,1.53E-05,0.00012355
5/14/21,2.98E-05,1.11E-05,9.96E-05,0.00045714,0.00012363,7.92E-05,0.00014321,6.75E-05,2.83E-05,2.83E-05,1.44E-05,1.44E-05,0.00011867
5/15/21,2.83E-05,1.03E-05,9.37E-05,0.00044584,0.00011888,7.63E-05,0.00013893,6.58E-05,2.67E-05,2.67E-05,1.37E-05,1.37E-05,0.00011399
5/16/21,2.68E-05,9.61E-06,8.81E-05,0.00043464,0.00011536,7.42E-05,0.00013619,6.49E-05,2.52E-05,2.52E-05,1.29E-05,1.29E-05,0.00010949
5/17/21,2.55E-05,8.94E-06,8.29E-05,0.00042356,0.00011271,7.28E-05,0.00013451,6.45E-05,2.38E-05,2.38E-05,1.22E-05,1.22E-05,0.00010518
5/18/21,2.42E-05,8.32E-06,7.79E-05,0.0004126,0.00010982,7.11E-05,0.00013244,6.39E-05,2.24E-05,2.24E-05,1.16E-05,1.16E-05,0.00010104
5/19/21,2.30E-05,7.74E-06,7.33E-05,0.00040177,0.00010683,6.94E-05,0.00013014,6.32E-05,2.11E-05,2.11E-05,1.09E-05,1.09E-05,9.71E-05
5/20/21,2.19E-05,7.20E-06,6.89E-05,0.00039107,0.0001038,6.76E-05,0.00012772,6.24E-05,1.99E-05,1.99E-05,1.03E-05,1.03E-05,9.33E-05
5/21/21,2.08E-05,6.70E-06,6.48E-05,0.00038053,0.00010078,6.58E-05,0.00012524,6.16E-05,1.88E-05,1.88E-05,9.78E-06,9.78E-06,8.96E-05
5/22/21,1.98E-05,6.24E-06,6.10E-05,0.00037014,9.78E-05,6.40E-05,0.00012273,6.07E-05,1.77E-05,1.77E-05,9.25E-06,9.25E-06,8.61E-05
5/23/21,1.88E-05,5.81E-06,5.74E-05,0.00035991,9.49E-05,6.22E-05,0.00012022,5.99E-05,1.67E-05,1.67E-05,8.74E-06,8.74E-06,8.27E-05
5/24/21,1.79E-05,5.41E-06,5.39E-05,0.00034984,9.20E-05,6.05E-05,0.00011772,5.90E-05,1.57E-05,1.57E-05,8.27E-06,8.27E-06,7.95E-05
5/25/21,1.71E-05,5.04E-06,5.07E-05,0.00033994,8.92E-05,5.88E-05,0.00011523,5.81E-05,1.48E-05,1.48E-05,7.82E-06,7.82E-06,7.64E-05
5/26/21,1.62E-05,4.69E-06,4.77E-05,0.00033022,8.65E-05,5.72E-05,0.00011276,5.72E-05,1.40E-05,1.40E-05,7.40E-06,7.40E-06,7.34E-05
5/27/21,1.55E-05,4.37E-06,4.49E-05,0.00032067,8.38E-05,5.55E-05,0.00011031,5.64E-05,1.32E-05,1.32E-05,6.99E-06,6.99E-06,7.05E-05
5/28/21,1.48E-05,4.08E-06,4.22E-05,0.0003113,8.12E-05,5.40E-05,0.00010789,5.55E-05,1.24E-05,1.24E-05,6.61E-06,6.61E-06,6.78E-05
5/29/21,1.41E-05,3.80E-06,3.97E-05,0.00030212,7.86E-05,5.24E-05,0.00010549,5.46E-05,1.17E-05,1.17E-05,6.25E-06,6.25E-06,6.51E-05
5/30/21,1.34E-05,3.54E-06,3.73E-05,0.00029312,7.62E-05,5.09E-05,0.00010312,5.37E-05,1.10E-05,1.10E-05,5.91E-06,5.91E-06,6.26E-05
5/31/21,1.28E-05,3.30E-06,3.51E-05,0.00028431,7.37E-05,4.94E-05,0.00010078,5.29E-05,1.04E-05,1.04E-05,5.59E-06,5.59E-06,6.02E-05
6/1/21,1.22E-05,3.08E-06,3.30E-05,0.00027568,7.14E-05,4.80E-05,9.85E-05,5.20E-05,9.76E-06,9.76E-06,5.29E-06,5.29E-06,5.79E-05
6/2/21,1.17E-05,2.87E-06,3.11E-05,0.00026724,6.91E-05,4.66E-05,9.62E-05,5.11E-05,9.20E-06,9.20E-06,5.00E-06,5.00E-06,5.56E-05
6/3/21,1.12E-05,2.67E-06,2.92E-05,0.00025899,6.69E-05,4.52E-05,9.39E-05,5.03E-05,8.66E-06,8.66E-06,4.73E-06,4.73E-06,5.35E-05
6/4/21,1.07E-05,2.49E-06,2.75E-05,0.00025092,6.47E-05,4.38E-05,9.17E-05,4.94E-05,8.16E-06,8.16E-06,4.47E-06,4.47E-06,5.14E-05
6/5/21,1.02E-05,2.33E-06,2.58E-05,0.00024305,6.26E-05,4.25E-05,8.95E-05,4.86E-05,7.68E-06,7.68E-06,4.23E-06,4.23E-06,4.94E-05
6/6/21,9.74E-06,2.17E-06,2.43E-05,0.00023536,6.06E-05,4.12E-05,8.74E-05,4.77E-05,7.23E-06,7.23E-06,4.00E-06,4.00E-06,4.75E-05
6/7/21,9.31E-06,2.03E-06,2.29E-05,0.00022785,5.86E-05,4.00E-05,8.52E-05,4.69E-05,6.81E-06,6.81E-06,3.78E-06,3.78E-06,4.57E-05
6/8/21,8.91E-06,1.89E-06,2.15E-05,0.00022053,5.67E-05,3.88E-05,8.31E-05,4.60E-05,6.41E-06,6.41E-06,3.58E-06,3.58E-06,4.39E-05
6/9/21,8.52E-06,1.77E-06,2.02E-05,0.0002134,5.48E-05,3.76E-05,8.11E-05,4.52E-05,6.04E-06,6.04E-06,3.38E-06,3.38E-06,4.22E-05
6/10/21,8.16E-06,1.65E-06,1.90E-05,0.00020645,5.30E-05,3.64E-05,7.91E-05,4.44E-05,5.69E-06,5.69E-06,3.20E-06,3.20E-06,4.06E-05
6/11/21,7.81E-06,1.54E-06,1.79E-05,0.00019968,5.12E-05,3.53E-05,7.71E-05,4.36E-05,5.35E-06,5.35E-06,3.03E-06,3.03E-06,3.91E-05
6/12/21,7.48E-06,1.44E-06,1.68E-05,0.00019308,4.95E-05,3.42E-05,7.51E-05,4.27E-05,5.04E-06,5.04E-06,2.86E-06,2.86E-06,3.76E-05
6/13/21,7.16E-06,1.34E-06,1.58E-05,0.00018667,4.78E-05,3.31E-05,7.32E-05,4.19E-05,4.74E-06,4.74E-06,2.71E-06,2.71E-06,3.62E-05
6/14/21,6.87E-06,1.25E-06,1.49E-05,0.00018043,4.62E-05,3.21E-05,7.13E-05,4.11E-05,4.47E-06,4.47E-06,2.56E-06,2.56E-06,3.48E-05
6/15/21,6.58E-06,1.17E-06,1.40E-05,0.00017436,4.50E-05,3.14E-05,7.01E-05,4.08E-05,4.20E-06,4.20E-06,2.42E-06,2.42E-06,3.35E-05
6/16/21,6.31E-06,1.10E-06,1.32E-05,0.00016845,4.41E-05,3.09E-05,6.95E-05,4.08E-05,3.96E-06,3.96E-06,2.29E-06,2.29E-06,3.22E-05
6/17/21,6.05E-06,1.02E-06,1.24E-05,0.00016272,4.32E-05,3.04E-05,6.86E-05,4.06E-05,3.73E-06,3.73E-06,2.17E-06,2.17E-06,3.10E-05
6/18/21,5.80E-06,9.58E-07,1.17E-05,0.00015715,4.22E-05,2.98E-05,6.76E-05,4.04E-05,3.51E-06,3.51E-06,2.05E-06,2.05E-06,2.98E-05
