,NV,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,NV_CURR
2/2/21,0.0037535,0.0033715,0.00076147,0.00076063,0.0007608,0.00076063,0.00047203,0.00047191,0.00076063,0.00076063,0.00047191,0.00047191,0.00085679
2/3/21,0.0037289,0.0033349,0.00077981,0.00074899,0.00075514,0.00074899,0.00046206,0.00045787,0.00074899,0.00074899,0.00045787,0.00045787,0.00085165
2/4/21,0.0036811,0.0032788,0.00085924,0.00073651,0.00076083,0.00073651,0.00046031,0.00044387,0.00073651,0.00073651,0.00044387,0.00044387,0.00084557
2/5/21,0.0036122,0.0032053,0.00096041,0.00072329,0.00076967,0.00072329,0.00046108,0.00042997,0.00072329,0.00072329,0.00042997,0.00042997,0.00083857
2/6/21,0.0035244,0.0031165,0.0010467,0.0007094,0.000774,0.0007094,0.00045918,0.00041619,0.0007094,0.0007094,0.00041619,0.00041619,0.00083071
2/7/21,0.0034205,0.0030149,0.0011254,0.00069489,0.00077525,0.00069489,0.0004556,0.00040255,0.00069489,0.00069489,0.00040255,0.00040255,0.00082199
2/8/21,0.0033031,0.0029029,0.0011999,0.00067984,0.00077424,0.00067984,0.00045092,0.00038908,0.00067984,0.00067984,0.00038908,0.00038908,0.00081248
2/9/21,0.0031748,0.0027828,0.0012717,0.00066432,0.00077144,0.00066432,0.00044547,0.00037581,0.00066432,0.00066432,0.00037581,0.00037581,0.0008022
2/10/21,0.0030382,0.0026567,0.0013414,0.0006484,0.00076715,0.0006484,0.00043946,0.00036275,0.0006484,0.0006484,0.00036275,0.00036275,0.00079121
2/11/21,0.0028958,0.0025267,0.0014088,0.00063215,0.00076156,0.00063215,0.00043302,0.00034991,0.00063215,0.00063215,0.00034991,0.00034991,0.00077956
2/12/21,0.0027498,0.0023946,0.0014735,0.00061563,0.00075479,0.00061563,0.00042624,0.00033732,0.00061563,0.00061563,0.00033732,0.00033732,0.00076729
2/13/21,0.0026022,0.002262,0.0015348,0.0005989,0.00074694,0.0005989,0.00041917,0.00032499,0.0005989,0.0005989,0.00032499,0.00032499,0.00075445
2/14/21,0.0024546,0.0021303,0.0015921,0.00058202,0.00073807,0.00058202,0.00041185,0.00031292,0.00058202,0.00058202,0.00031292,0.00031292,0.0007411
2/15/21,0.0023087,0.0020007,0.0016448,0.00056505,0.00072828,0.00056505,0.00040432,0.00030113,0.00056505,0.00056505,0.00030113,0.00030113,0.00072729
2/16/21,0.0021656,0.0018742,0.0016922,0.00054803,0.00071761,0.00054803,0.00039659,0.00028963,0.00054803,0.00054803,0.00028963,0.00028963,0.00071308
2/17/21,0.0020265,0.0017515,0.0017338,0.00053103,0.00070614,0.00053103,0.00038871,0.00027841,0.00053103,0.00053103,0.00027841,0.00027841,0.00069851
2/18/21,0.0018921,0.0016334,0.001769,0.00051408,0.00069393,0.00051408,0.00038067,0.00026749,0.00051408,0.00051408,0.00026749,0.00026749,0.00068364
2/19/21,0.0017631,0.0015202,0.0017975,0.00049723,0.00068106,0.00049723,0.00037252,0.00025686,0.00049723,0.00049723,0.00025686,0.00025686,0.00066852
2/20/21,0.0016399,0.0014123,0.001819,0.00048051,0.00066757,0.00048051,0.00036427,0.00024654,0.00048051,0.00048051,0.00024654,0.00024654,0.0006532
2/21/21,0.0015228,0.0013099,0.0018334,0.00046397,0.00065354,0.00046397,0.00035593,0.00023651,0.00046397,0.00046397,0.00023651,0.00023651,0.00063772
2/22/21,0.001412,0.0012131,0.0018406,0.00044763,0.00063904,0.00044763,0.00034753,0.00022679,0.00044763,0.00044763,0.00022679,0.00022679,0.00062214
2/23/21,0.0013076,0.0011219,0.0018407,0.00043153,0.00062413,0.00043153,0.00033908,0.00021736,0.00043153,0.00043153,0.00021736,0.00021736,0.00060648
2/24/21,0.0012094,0.0010363,0.0018338,0.0004157,0.00060887,0.0004157,0.0003306,0.00020824,0.0004157,0.0004157,0.00020824,0.00020824,0.0005908
2/25/21,0.0011175,0.00095621,0.0018203,0.00040015,0.00059332,0.00040015,0.00032211,0.00019941,0.00040015,0.00040015,0.00019941,0.00019941,0.00057513
2/26/21,0.0010316,0.00088137,0.0018004,0.00038491,0.00057755,0.00038491,0.00031362,0.00019087,0.00038491,0.00038491,0.00019087,0.00019087,0.00055951
2/27/21,0.00095158,0.00081165,0.0017747,0.00036999,0.00056161,0.00036999,0.00030515,0.00018262,0.00036999,0.00036999,0.00018262,0.00018262,0.00054397
2/28/21,0.00087714,0.00074683,0.0017436,0.00035542,0.00054555,0.00035542,0.00029671,0.00017466,0.00035542,0.00035542,0.00017466,0.00017466,0.00052854
3/1/21,0.00080805,0.00068668,0.0017077,0.0003412,0.00052942,0.0003412,0.00028832,0.00016698,0.0003412,0.0003412,0.00016698,0.00016698,0.00051324
3/2/21,0.00074402,0.00063096,0.0016674,0.00032735,0.00051328,0.00032735,0.00027999,0.00015957,0.00032735,0.00032735,0.00015957,0.00015957,0.00049811
3/3/21,0.00068478,0.00057942,0.0016234,0.00031387,0.00049716,0.00031387,0.00027174,0.00015244,0.00031387,0.00031387,0.00015244,0.00015244,0.00048317
3/4/21,0.00063003,0.00053181,0.0015763,0.00030077,0.00048112,0.00030077,0.00026356,0.00014557,0.00030077,0.00030077,0.00014557,0.00014557,0.00046843
3/5/21,0.00057951,0.0004879,0.0015265,0.00028805,0.00046518,0.00028805,0.00025548,0.00013896,0.00028805,0.00028805,0.00013896,0.00013896,0.00045392
3/6/21,0.00053292,0.00044743,0.0014747,0.00027572,0.00044939,0.00027572,0.00024751,0.00013261,0.00027572,0.00027572,0.00013261,0.00013261,0.00043966
3/7/21,0.00049001,0.00041017,0.0014213,0.00026378,0.00043378,0.00026378,0.00023964,0.0001265,0.00026378,0.00026378,0.0001265,0.0001265,0.00042564
3/8/21,0.00045051,0.0003759,0.0013668,0.00025223,0.00041838,0.00025223,0.0002319,0.00012064,0.00025223,0.00025223,0.00012064,0.00012064,0.0004119
3/9/21,0.00041417,0.00034441,0.0013117,0.00024107,0.00040321,0.00024107,0.00022428,0.00011501,0.00024107,0.00024107,0.00011501,0.00011501,0.00039843
3/10/21,0.00038078,0.00031549,0.0012563,0.0002305,0.00038835,0.00023033,0.00021685,0.00010964,0.00023029,0.00023029,0.00010961,0.00010961,0.00038525
3/11/21,0.00035009,0.00028894,0.0012011,0.00022044,0.00037381,0.00022,0.00020959,0.0001045,0.00021989,0.00021989,0.00010443,0.00010443,0.00037237
3/12/21,0.00032191,0.00026459,0.0011464,0.0002107,0.00035955,0.00021002,0.00020246,9.96E-05,0.00020986,0.00020986,9.95E-05,9.95E-05,0.00035979
3/13/21,0.00029603,0.00024227,0.0010923,0.00020127,0.00034558,0.00020041,0.00019547,9.48E-05,0.00020021,0.00020021,9.47E-05,9.47E-05,0.00034751
3/14/21,0.00027228,0.00022181,0.0010393,0.00019399,0.00033257,0.00019151,0.00018892,9.05E-05,0.00019091,0.00019091,9.02E-05,9.02E-05,0.00033554
3/15/21,0.00025049,0.00020306,0.00098738,0.00018831,0.00032032,0.00018321,0.00018272,8.64E-05,0.00018198,0.00018198,8.58E-05,8.58E-05,0.00032388
3/16/21,0.0002305,0.0001859,0.00093686,0.00018301,0.00030837,0.00017524,0.00017672,8.25E-05,0.0001734,0.0001734,8.16E-05,8.16E-05,0.00031253
3/17/21,0.00021216,0.00017019,0.00088783,0.00018043,0.00029748,0.00016805,0.00017139,7.90E-05,0.00016516,0.00016516,7.76E-05,7.76E-05,0.00030149
3/18/21,0.00019533,0.00015581,0.0008404,0.00018239,0.00028818,0.000162,0.00016714,7.62E-05,0.00015726,0.00015726,7.38E-05,7.38E-05,0.00029076
3/19/21,0.0001799,0.00014265,0.00079468,0.00018796,0.00028017,0.00015686,0.00016374,7.39E-05,0.00014968,0.00014968,7.02E-05,7.02E-05,0.00028034
3/20/21,0.00016574,0.00013062,0.0007507,0.00019556,0.00027293,0.00015227,0.00016085,7.19E-05,0.00014243,0.00014243,6.67E-05,6.67E-05,0.00027022
3/21/21,0.00015276,0.00011961,0.00070852,0.00020328,0.0002658,0.00014783,0.00015802,7.00E-05,0.00013548,0.00013548,6.34E-05,6.34E-05,0.00026041
3/22/21,0.00014084,0.00010955,0.00066815,0.00021001,0.00025846,0.0001433,0.00015496,6.80E-05,0.00012883,0.00012883,6.02E-05,6.02E-05,0.0002509
3/23/21,0.00012991,0.00010035,0.00062959,0.00021685,0.00025123,0.00013888,0.00015195,6.60E-05,0.00012248,0.00012248,5.72E-05,5.72E-05,0.00024168
3/24/21,0.00011988,9.19E-05,0.00059282,0.00022375,0.00024409,0.00013458,0.00014897,6.42E-05,0.0001164,0.0001164,5.44E-05,5.44E-05,0.00023275
3/25/21,0.00011067,8.42E-05,0.00055783,0.00023009,0.00023687,0.00013027,0.00014586,6.23E-05,0.0001106,0.0001106,5.16E-05,5.16E-05,0.00022411
3/26/21,0.00010222,7.72E-05,0.00052459,0.00023609,0.00022966,0.00012599,0.0001427,6.04E-05,0.00010506,0.00010506,4.90E-05,4.90E-05,0.00021575
3/27/21,9.45E-05,7.08E-05,0.00049304,0.00024187,0.0002225,0.00012178,0.0001395,5.86E-05,9.98E-05,9.98E-05,4.65E-05,4.65E-05,0.00020767
3/28/21,8.73E-05,6.49E-05,0.00046314,0.00024749,0.00021542,0.00011765,0.0001363,5.67E-05,9.47E-05,9.47E-05,4.42E-05,4.42E-05,0.00019985
3/29/21,8.08E-05,5.95E-05,0.00043485,0.00025296,0.00020845,0.00011362,0.0001331,5.50E-05,8.99E-05,8.99E-05,4.19E-05,4.19E-05,0.0001923
3/30/21,7.47E-05,5.46E-05,0.0004081,0.00025829,0.0002016,0.00010968,0.00012992,5.32E-05,8.53E-05,8.53E-05,3.98E-05,3.98E-05,0.00018501
3/31/21,6.92E-05,5.01E-05,0.00038283,0.00026347,0.00019488,0.00010584,0.00012676,5.15E-05,8.09E-05,8.09E-05,3.77E-05,3.77E-05,0.00017797
4/1/21,6.41E-05,4.60E-05,0.00035899,0.0002685,0.00018829,0.00010211,0.00012362,4.99E-05,7.68E-05,7.68E-05,3.58E-05,3.58E-05,0.00017117
4/2/21,5.94E-05,4.22E-05,0.00033652,0.00027334,0.00018184,9.85E-05,0.00012051,4.83E-05,7.28E-05,7.28E-05,3.39E-05,3.39E-05,0.00016462
4/3/21,5.51E-05,3.87E-05,0.00031535,0.00027799,0.00017554,9.49E-05,0.00011744,4.67E-05,6.90E-05,6.90E-05,3.22E-05,3.22E-05,0.00015829
4/4/21,5.11E-05,3.56E-05,0.00029543,0.00028244,0.00016938,9.15E-05,0.00011439,4.52E-05,6.54E-05,6.54E-05,3.05E-05,3.05E-05,0.0001522
4/5/21,4.75E-05,3.27E-05,0.00027669,0.00028665,0.00016337,8.82E-05,0.00011139,4.37E-05,6.20E-05,6.20E-05,2.89E-05,2.89E-05,0.00014632
4/6/21,4.41E-05,3.01E-05,0.00025907,0.00029062,0.00015751,8.49E-05,0.00010842,4.22E-05,5.88E-05,5.88E-05,2.74E-05,2.74E-05,0.00014065
4/7/21,4.10E-05,2.76E-05,0.00024252,0.00029432,0.0001518,8.18E-05,0.00010549,4.08E-05,5.57E-05,5.57E-05,2.60E-05,2.60E-05,0.0001352
4/8/21,3.81E-05,2.54E-05,0.00022698,0.00029775,0.00014624,7.87E-05,0.0001026,3.95E-05,5.27E-05,5.27E-05,2.46E-05,2.46E-05,0.00012994
4/9/21,3.55E-05,2.34E-05,0.0002124,0.00030088,0.00014083,7.58E-05,9.98E-05,3.82E-05,4.99E-05,4.99E-05,2.34E-05,2.34E-05,0.00012488
4/10/21,3.30E-05,2.15E-05,0.00019872,0.00030371,0.00013557,7.29E-05,9.70E-05,3.69E-05,4.73E-05,4.73E-05,2.21E-05,2.21E-05,0.00012001
4/11/21,3.08E-05,1.98E-05,0.00018589,0.00030623,0.00013045,7.02E-05,9.42E-05,3.56E-05,4.48E-05,4.48E-05,2.10E-05,2.10E-05,0.00011532
4/12/21,2.87E-05,1.82E-05,0.00017387,0.00030841,0.00012549,6.75E-05,9.15E-05,3.44E-05,4.24E-05,4.24E-05,1.99E-05,1.99E-05,0.00011081
4/13/21,2.68E-05,1.68E-05,0.00016261,0.00031027,0.00012067,6.49E-05,8.88E-05,3.32E-05,4.01E-05,4.01E-05,1.88E-05,1.88E-05,0.00010646
4/14/21,2.50E-05,1.55E-05,0.00015206,0.00031179,0.000116,6.24E-05,8.62E-05,3.21E-05,3.79E-05,3.79E-05,1.78E-05,1.78E-05,0.00010229
4/15/21,2.33E-05,1.43E-05,0.00014218,0.00031296,0.00011148,5.99E-05,8.36E-05,3.10E-05,3.59E-05,3.59E-05,1.69E-05,1.69E-05,9.83E-05
4/16/21,2.18E-05,1.31E-05,0.00013293,0.00031379,0.00010852,5.84E-05,8.24E-05,3.04E-05,3.39E-05,3.39E-05,1.60E-05,1.60E-05,9.44E-05
4/17/21,2.04E-05,1.21E-05,0.00012428,0.00031428,0.00010664,5.76E-05,8.21E-05,3.03E-05,3.21E-05,3.21E-05,1.51E-05,1.51E-05,9.07E-05
4/18/21,1.91E-05,1.12E-05,0.00011618,0.00031442,0.00010437,5.66E-05,8.13E-05,3.00E-05,3.04E-05,3.04E-05,1.43E-05,1.43E-05,8.71E-05
4/19/21,1.78E-05,1.03E-05,0.00010861,0.00031422,0.00010191,5.54E-05,8.04E-05,2.96E-05,2.87E-05,2.87E-05,1.36E-05,1.36E-05,8.37E-05
4/20/21,1.67E-05,9.53E-06,0.00010153,0.00031369,9.93E-05,5.41E-05,7.93E-05,2.92E-05,2.71E-05,2.71E-05,1.28E-05,1.28E-05,8.04E-05
4/21/21,1.57E-05,8.80E-06,9.49E-05,0.00031283,9.67E-05,5.28E-05,7.82E-05,2.87E-05,2.56E-05,2.56E-05,1.21E-05,1.21E-05,7.72E-05
4/22/21,1.47E-05,8.13E-06,8.87E-05,0.00031164,9.41E-05,5.15E-05,7.70E-05,2.83E-05,2.42E-05,2.42E-05,1.15E-05,1.15E-05,7.42E-05
4/23/21,1.38E-05,7.51E-06,8.29E-05,0.00031015,9.15E-05,5.02E-05,7.57E-05,2.78E-05,2.29E-05,2.29E-05,1.09E-05,1.09E-05,7.12E-05
4/24/21,1.29E-05,6.95E-06,7.75E-05,0.00030836,8.90E-05,4.90E-05,7.45E-05,2.73E-05,2.16E-05,2.16E-05,1.03E-05,1.03E-05,6.84E-05
4/25/21,1.21E-05,6.42E-06,7.25E-05,0.00030627,8.64E-05,4.77E-05,7.32E-05,2.68E-05,2.04E-05,2.04E-05,9.74E-06,9.74E-06,6.57E-05
4/26/21,1.14E-05,5.94E-06,6.77E-05,0.00030391,8.39E-05,4.64E-05,7.19E-05,2.63E-05,1.93E-05,1.93E-05,9.21E-06,9.21E-06,6.31E-05
4/27/21,1.07E-05,5.50E-06,6.33E-05,0.00030128,8.15E-05,4.52E-05,7.06E-05,2.58E-05,1.82E-05,1.82E-05,8.71E-06,8.71E-06,6.06E-05
4/28/21,1.01E-05,5.09E-06,5.92E-05,0.0002984,7.91E-05,4.40E-05,6.93E-05,2.54E-05,1.72E-05,1.72E-05,8.24E-06,8.24E-06,5.82E-05
4/29/21,9.49E-06,4.71E-06,5.53E-05,0.00029528,7.67E-05,4.28E-05,6.81E-05,2.49E-05,1.62E-05,1.62E-05,7.80E-06,7.80E-06,5.59E-05
4/30/21,8.94E-06,4.37E-06,5.17E-05,0.00029193,7.44E-05,4.16E-05,6.68E-05,2.44E-05,1.53E-05,1.53E-05,7.37E-06,7.37E-06,5.37E-05
5/1/21,8.42E-06,4.04E-06,4.84E-05,0.00028838,7.22E-05,4.05E-05,6.55E-05,2.40E-05,1.45E-05,1.45E-05,6.97E-06,6.97E-06,5.16E-05
5/2/21,7.94E-06,3.75E-06,4.52E-05,0.00028463,6.99E-05,3.94E-05,6.42E-05,2.35E-05,1.37E-05,1.37E-05,6.59E-06,6.59E-06,4.96E-05
5/3/21,7.48E-06,3.48E-06,4.23E-05,0.00028071,6.78E-05,3.83E-05,6.29E-05,2.31E-05,1.29E-05,1.29E-05,6.24E-06,6.24E-06,4.76E-05
5/4/21,7.06E-06,3.22E-06,3.96E-05,0.00027661,6.57E-05,3.72E-05,6.16E-05,2.26E-05,1.22E-05,1.22E-05,5.90E-06,5.90E-06,4.57E-05
5/5/21,6.66E-06,2.99E-06,3.70E-05,0.00027237,6.36E-05,3.61E-05,6.03E-05,2.22E-05,1.15E-05,1.15E-05,5.58E-06,5.58E-06,4.39E-05
5/6/21,6.29E-06,2.78E-06,3.46E-05,0.00026798,6.16E-05,3.51E-05,5.91E-05,2.17E-05,1.08E-05,1.08E-05,5.27E-06,5.27E-06,4.22E-05
5/7/21,5.94E-06,2.58E-06,3.24E-05,0.00026348,5.96E-05,3.41E-05,5.78E-05,2.13E-05,1.02E-05,1.02E-05,4.98E-06,4.98E-06,4.05E-05
5/8/21,5.62E-06,2.39E-06,3.03E-05,0.00025886,5.77E-05,3.31E-05,5.65E-05,2.09E-05,9.63E-06,9.63E-06,4.71E-06,4.71E-06,3.89E-05
5/9/21,5.31E-06,2.22E-06,2.83E-05,0.00025415,5.58E-05,3.21E-05,5.53E-05,2.04E-05,9.08E-06,9.08E-06,4.45E-06,4.45E-06,3.74E-05
5/10/21,5.03E-06,2.06E-06,2.65E-05,0.00024935,5.40E-05,3.11E-05,5.40E-05,2.00E-05,8.56E-06,8.56E-06,4.21E-06,4.21E-06,3.59E-05
5/11/21,4.76E-06,1.92E-06,2.48E-05,0.00024449,5.22E-05,3.02E-05,5.28E-05,1.96E-05,8.07E-06,8.07E-06,3.98E-06,3.98E-06,3.45E-05
5/12/21,4.50E-06,1.78E-06,2.32E-05,0.00023956,5.05E-05,2.93E-05,5.16E-05,1.92E-05,7.61E-06,7.61E-06,3.76E-06,3.76E-06,3.32E-05
5/13/21,4.27E-06,1.66E-06,2.18E-05,0.00023458,4.88E-05,2.84E-05,5.04E-05,1.88E-05,7.17E-06,7.17E-06,3.55E-06,3.55E-06,3.19E-05
5/14/21,4.04E-06,1.54E-06,2.04E-05,0.00022957,4.71E-05,2.75E-05,4.92E-05,1.84E-05,6.76E-06,6.76E-06,3.36E-06,3.36E-06,3.06E-05
5/15/21,3.83E-06,1.44E-06,1.91E-05,0.00022452,4.55E-05,2.67E-05,4.80E-05,1.80E-05,6.37E-06,6.37E-06,3.18E-06,3.18E-06,2.94E-05
5/16/21,3.63E-06,1.34E-06,1.79E-05,0.00021946,4.45E-05,2.62E-05,4.75E-05,1.78E-05,6.01E-06,6.01E-06,3.00E-06,3.00E-06,2.83E-05
5/17/21,3.45E-06,1.24E-06,1.67E-05,0.0002144,4.39E-05,2.60E-05,4.75E-05,1.79E-05,5.66E-06,5.66E-06,2.84E-06,2.84E-06,2.72E-05
5/18/21,3.27E-06,1.16E-06,1.57E-05,0.00020933,4.31E-05,2.57E-05,4.72E-05,1.79E-05,5.33E-06,5.33E-06,2.68E-06,2.68E-06,2.61E-05
5/19/21,3.11E-06,1.08E-06,1.47E-05,0.00020427,4.23E-05,2.53E-05,4.69E-05,1.79E-05,5.02E-06,5.02E-06,2.53E-06,2.53E-06,2.51E-05
5/20/21,2.95E-06,1.00E-06,1.38E-05,0.00019923,4.14E-05,2.49E-05,4.65E-05,1.78E-05,4.73E-06,4.73E-06,2.39E-06,2.39E-06,2.41E-05
5/21/21,2.80E-06,9.36E-07,1.29E-05,0.00019421,4.05E-05,2.45E-05,4.60E-05,1.77E-05,4.46E-06,4.46E-06,2.26E-06,2.26E-06,2.32E-05
5/22/21,2.66E-06,8.73E-07,1.21E-05,0.00018922,3.96E-05,2.40E-05,4.55E-05,1.76E-05,4.20E-06,4.20E-06,2.14E-06,2.14E-06,2.23E-05
5/23/21,2.53E-06,8.14E-07,1.13E-05,0.00018427,3.87E-05,2.36E-05,4.49E-05,1.75E-05,3.95E-06,3.95E-06,2.02E-06,2.02E-06,2.14E-05
5/24/21,2.41E-06,7.59E-07,1.06E-05,0.00017936,3.78E-05,2.32E-05,4.44E-05,1.74E-05,3.72E-06,3.72E-06,1.91E-06,1.91E-06,2.06E-05
5/25/21,2.29E-06,7.08E-07,9.95E-06,0.0001745,3.69E-05,2.27E-05,4.38E-05,1.73E-05,3.50E-06,3.50E-06,1.80E-06,1.80E-06,1.98E-05
5/26/21,2.18E-06,6.60E-07,9.33E-06,0.00016969,3.60E-05,2.23E-05,4.33E-05,1.72E-05,3.30E-06,3.30E-06,1.70E-06,1.70E-06,1.90E-05
5/27/21,2.08E-06,6.16E-07,8.75E-06,0.00016495,3.51E-05,2.18E-05,4.27E-05,1.70E-05,3.11E-06,3.11E-06,1.61E-06,1.61E-06,1.83E-05
5/28/21,1.98E-06,5.75E-07,8.21E-06,0.00016026,3.43E-05,2.14E-05,4.21E-05,1.69E-05,2.92E-06,2.92E-06,1.52E-06,1.52E-06,1.76E-05
5/29/21,1.88E-06,5.37E-07,7.71E-06,0.00015564,3.34E-05,2.10E-05,4.15E-05,1.68E-05,2.75E-06,2.75E-06,1.44E-06,1.44E-06,1.69E-05
5/30/21,1.79E-06,5.01E-07,7.23E-06,0.00015109,3.26E-05,2.06E-05,4.10E-05,1.66E-05,2.59E-06,2.59E-06,1.36E-06,1.36E-06,1.62E-05
5/31/21,1.71E-06,4.68E-07,6.79E-06,0.00014661,3.18E-05,2.01E-05,4.04E-05,1.65E-05,2.44E-06,2.44E-06,1.28E-06,1.28E-06,1.56E-05
6/1/21,1.63E-06,4.37E-07,6.37E-06,0.0001422,3.10E-05,1.97E-05,3.98E-05,1.63E-05,2.29E-06,2.29E-06,1.21E-06,1.21E-06,1.50E-05
6/2/21,1.55E-06,4.09E-07,5.98E-06,0.00013788,3.02E-05,1.93E-05,3.92E-05,1.62E-05,2.16E-06,2.16E-06,1.14E-06,1.14E-06,1.44E-05
6/3/21,1.48E-06,3.82E-07,5.62E-06,0.00013363,2.94E-05,1.89E-05,3.86E-05,1.60E-05,2.03E-06,2.03E-06,1.08E-06,1.08E-06,1.39E-05
6/4/21,1.41E-06,3.57E-07,5.28E-06,0.00012946,2.87E-05,1.85E-05,3.79E-05,1.58E-05,1.91E-06,1.91E-06,1.02E-06,1.02E-06,1.33E-05
6/5/21,1.35E-06,3.34E-07,4.96E-06,0.00012538,2.79E-05,1.81E-05,3.73E-05,1.57E-05,1.80E-06,1.80E-06,9.64E-07,9.64E-07,1.28E-05
6/6/21,1.29E-06,3.12E-07,4.66E-06,0.00012139,2.72E-05,1.77E-05,3.67E-05,1.55E-05,1.69E-06,1.69E-06,9.11E-07,9.11E-07,1.23E-05
6/7/21,1.23E-06,2.92E-07,4.38E-06,0.00011748,2.65E-05,1.73E-05,3.61E-05,1.54E-05,1.59E-06,1.59E-06,8.61E-07,8.61E-07,1.19E-05
6/8/21,1.17E-06,2.73E-07,4.11E-06,0.00011365,2.58E-05,1.69E-05,3.55E-05,1.52E-05,1.50E-06,1.50E-06,8.13E-07,8.13E-07,1.14E-05
6/9/21,1.12E-06,2.56E-07,3.87E-06,0.00010992,2.51E-05,1.65E-05,3.49E-05,1.50E-05,1.41E-06,1.41E-06,7.68E-07,7.68E-07,1.10E-05
6/10/21,1.07E-06,2.39E-07,3.64E-06,0.00010627,2.44E-05,1.62E-05,3.43E-05,1.48E-05,1.32E-06,1.32E-06,7.26E-07,7.26E-07,1.06E-05
6/11/21,1.02E-06,2.24E-07,3.42E-06,0.00010271,2.37E-05,1.58E-05,3.36E-05,1.47E-05,1.25E-06,1.25E-06,6.86E-07,6.86E-07,1.02E-05
6/12/21,9.78E-07,2.10E-07,3.22E-06,9.92E-05,2.31E-05,1.54E-05,3.30E-05,1.45E-05,1.17E-06,1.17E-06,6.48E-07,6.48E-07,9.78E-06
6/13/21,9.35E-07,1.96E-07,3.03E-06,9.59E-05,2.25E-05,1.51E-05,3.24E-05,1.43E-05,1.10E-06,1.10E-06,6.12E-07,6.12E-07,9.41E-06
